StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,D_PropCompGood70_1,D_PropHighGood70_1,D_PropLowGood70_1,D_PropCompBad70_1,D_PropBadHigh70_1,D_PropLowBad70_1,D_CompCheck,B_PropCompGood70_1,B_PropHighGood70_1,B_PropLowGood70_1,B_PropCompBad70_1,B_PropHighBad70_1,B_PropLowBad70_1,B_CompCheck,C_PropCompGood70_1,C_PropHighGood70_1,C_PropLowGood70_1,C_PropCompBad70_1,C_PropHighBad70_1,C_PropLowBad70_1,C_CompCheck,D_PropCompGood85_1,D_PropHighGood85_1,D_PropLowGood85_1,D_PropCompBad85_1,D_PropHighBad85_1,D_PropLowBad85_1,B_PropCompGood85_1,B_PropHighGood85_1,B_PropLowGood85_1,B_PropCompBad85_1,B_PropHighBad85_1,B_PropLowBad85_1,C_PropCompGood85_1,C_PropHighGood85_1,C_PropLowGood85_1,C_PropCompBad85_1,C_PropHighBad85_1,C_PropLowBad85_1,D_PropCompGood98_1,D_PropHighGood98_1,D_PropLowGood98_1,D_PropCompBad98_1,D_PropHighBad98_1,D_PropLowBad98_1,B_PropCompGood98_1,B_PropHighGood98_1,B_PropLowGood98_1,B_PropCompBad98_1,B_PropHighBad98_1,B_PropLowBad98_1,C_PropCompGood98_1,C_PropHighGood98_1,C_PropLowGood98_1,C_PropCompBad98_1,C_PropHighGood98_1,C_PropLowBad98_1,D_StabCompGood70_1,D_StabHighGood70_1,D_StabLowGood70_1,D_StabCompBad70_1,D_StabHighBad70_1,D_StabLowBad70_1,B_StabCompGood70_1,B_StabHighGood70_1,B_StabLowGood70_1,B_StabCompBad70_1,B_StabHighBad70_1,B_StabLowBad70_1,C_StabCompGood70_1,C_StabHighGood70_1,C_StabLowGood70_1,C_StabCompBad70_1,C_StabHighBad70_1,C_StabLowBad70_1,D_StabCompGood85_1,D_StabHighGood85_1,D_StabLowGood85_1,D_StabCompBad85_1,D_StabHighBad85_1,D_StabLowBad85_1,B_StabCompGood85_1,B_StabHighGood85_1,B_StabLowGood85_1,B_StabCompBad85_1,B_StabHighBad85_1,B_StabLowBad85_1,C_StabCompGood85_1,C_StabHighGood85_1,C_StabLowGood85_1,C_StabCompBad85_1,C_StabHighBad85_1,C_StabLowBad85_1,D_StabCompGood98_1,D_StabHighGood98_1,D_StabLowGood98_1,D_StabCompBad98_1,D_StabHighBad98_1,D_StabLowBad98_1,B_StabCompGood98_1,B_StabHighGood98_1,B_StabLowGood98_1,B_StabCompBad98_1,B_StabHighBad98_1,B_StabLowBad98_1,C_StabCompGood98_1,C_StabHighGood98_1,C_StabLowGood98_1,C_StabCompBad98_1,C_StabHighBad98_1,C_StabLowBad98_1,Feedback,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,Vignette,Group
12/20/21 10:28,12/20/21 10:30,IP Address,*******,100,119,TRUE,12/20/21 10:30,R_PursKW6mIdSbYxr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6163ae32f4a006501a1d6448,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6163ae32f4a006501a1d6448,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0bd525ee79a778c9e924a,Chapagite,Prop_Loss_2
12/20/21 10:33,12/20/21 10:36,IP Address,*******,100,144,TRUE,12/20/21 10:36,R_10HISAK7j158jrF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f32b3380e57d50134172c75,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f32b3380e57d50134172c75,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0be822de5080fcfe9b32e,Chapagite,Prop_Loss_2
12/20/21 10:37,12/20/21 10:39,IP Address,*******,100,103,TRUE,12/20/21 10:39,R_D00m07UGZ3QvrAB,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,56888951d7848e000c39a122,,,,,,,Drol,,,,,,,,,,,,,,,2,2,-1,-1,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56888951d7848e000c39a122,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0bf4d6efd2e5e80814cc9,Drol,Prop_Loss_1
12/20/21 10:36,12/20/21 10:39,IP Address,*******,100,218,TRUE,12/20/21 10:39,R_12PEJMfDpoKguhu,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a5aa9dcac5624000153e6f6,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5aa9dcac5624000153e6f6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0bf053d73703d6052fdd4,Drol,Stab_No_Loss
12/20/21 10:38,12/20/21 10:40,IP Address,*******,100,95,TRUE,12/20/21 10:40,R_2EyDFrCP295iMqw,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61077418c3f4a7e1544a55e9,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,61077418c3f4a7e1544a55e9,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0bf9926a1be697aaa241e,Bricofly,Stab_Loss_1
12/20/21 10:37,12/20/21 10:40,IP Address,*******,100,185,TRUE,12/20/21 10:40,R_21th3v5eIirRcAb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c753cfc25c76b00017068ab,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-1,-1,1,,,,,,,,,,,,,,5c753cfc25c76b00017068ab,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0bf44a37ab5d895c36396,Drol,Stab_Loss_2
12/20/21 10:40,12/20/21 10:42,IP Address,*******,100,132,TRUE,12/20/21 10:42,R_1KxcBwnH8EGNmf8,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61507174a5f0a194c6d3867d,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61507174a5f0a194c6d3867d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c0116767eb1dd9122776,Chapagite,Prop_No_Loss
12/20/21 10:42,12/20/21 10:45,IP Address,*******,100,168,TRUE,12/20/21 10:45,R_1f8IT7GXEwkF0Mn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ce33b8cc1abd0001b612669,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no comments,5ce33b8cc1abd0001b612669,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c0921e873edfdec9e029,Drol,Stab_Loss_1
12/20/21 10:45,12/20/21 10:46,IP Address,*******,100,89,TRUE,12/20/21 10:46,R_1g0jVcYH0bRAFPz,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e9a7f47453cfc000a735466,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,-3,-3,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9a7f47453cfc000a735466,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c114edd9a8a022bd6b05,Drol,Prop_Loss_2
12/20/21 10:44,12/20/21 10:46,IP Address,*******,100,113,TRUE,12/20/21 10:46,R_3fOjexrtOavIsS0,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fde4a578cf2748430c899c,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fde4a578cf2748430c899c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c113f1afa4682a8e7a7d,Chapagite,Stab_No_Loss
12/20/21 10:46,12/20/21 10:48,IP Address,*******,100,103,TRUE,12/20/21 10:48,R_1mWuHf6pfkQuCbU,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61084f8fc79323abc8ee2cc1,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,3,3,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61084f8fc79323abc8ee2cc1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c169875dd5abcd68e2ef,Bricofly,Prop_Loss_1
12/20/21 10:46,12/20/21 10:48,IP Address,*******,100,105,TRUE,12/20/21 10:48,R_2z7vL1IxxwVc9Yf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5eaecc764f192c59d0e8de52,,,,,,,Drol,,,,,,,,,,,,,,,2,3,3,-3,-3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eaecc764f192c59d0e8de52,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c171d80b518c0f19b61c,Drol,Prop_Loss_1
12/20/21 10:46,12/20/21 10:48,IP Address,*******,100,133,TRUE,12/20/21 10:48,R_2ZCbQNb4OwlgwYp,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6127b19b0d1f356501d4eb0c,,,,,,,,,,,,,,,3,3,3,3,3,3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127b19b0d1f356501d4eb0c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c15ef5e251250b153448,Chapagite,Prop_No_Loss
12/20/21 10:46,12/20/21 10:49,IP Address,*******,100,142,TRUE,12/20/21 10:49,R_W2GHudAaBW80vPr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61036c2b810ea01063774496,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,-1,-3,-3,-3,,,,,,,,,,,,,,61036c2b810ea01063774496,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c1891d5fb287db2b7a94,Drol,Stab_Loss_2
12/20/21 10:46,12/20/21 10:49,IP Address,*******,100,145,TRUE,12/20/21 10:49,R_AAvTuJNDw5mEEV3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6165af079bf4722ddaa09319,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6165af079bf4722ddaa09319,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c178b4e19a80a78ebb53,Chapagite,Prop_Loss_2
12/20/21 10:47,12/20/21 10:49,IP Address,*******,100,133,TRUE,12/20/21 10:49,R_6X9jghWUp85VSwh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6102cacdd6401a3d16d2ae03,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,It was easy,6102cacdd6401a3d16d2ae03,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c19e915bbdade112cae7,Bricofly,Stab_Loss_1
12/20/21 10:46,12/20/21 10:49,IP Address,*******,100,203,TRUE,12/20/21 10:49,R_2qEFsy2lyiC5NaU,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60ffa601a740205e4bd15fe3,,,,,,,Drol,,,,,,,,,,,,,,,2,3,2,-3,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ffa601a740205e4bd15fe3,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c164c086f897a105f600,Drol,Prop_Loss_1
12/20/21 10:49,12/20/21 10:50,IP Address,*******,100,74,TRUE,12/20/21 10:50,R_33Emo92rj0oYgLF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6102b97f4574a7179d41bdd4,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,0,1,,6102b97f4574a7179d41bdd4,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c223783d324071586572,Chapagite,Stab_Loss_2
12/20/21 10:48,12/20/21 10:50,IP Address,*******,100,177,TRUE,12/20/21 10:50,R_1jDsZry32RQuqUQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60a15615a5a48115b4586ec0,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,1,,,,,,,,60a15615a5a48115b4586ec0,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c1cb76b0c2a08283f9a4,Bricofly,Stab_Loss_2
12/20/21 10:48,12/20/21 10:51,IP Address,*******,100,160,TRUE,12/20/21 10:51,R_3dNfO7z8EdwjFKY,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fc838109e99f3178d83db35,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-3,-3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc838109e99f3178d83db35,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c1df39e7fdd6b936ab27,Drol,Stab_No_Loss
12/20/21 10:49,12/20/21 10:51,IP Address,*******,100,107,TRUE,12/20/21 10:51,R_1CCGvYEnDX5VLSV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fcf1269d421202416b0aee,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fcf1269d421202416b0aee,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c231de70d870bf4c3433,Chapagite,Prop_No_Loss
12/20/21 10:49,12/20/21 10:52,IP Address,*******,100,160,TRUE,12/20/21 10:52,R_3fI97Wh1xMvnlu2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6102fbbda27c69fec3dee373,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,6102fbbda27c69fec3dee373,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c23aee57c48af9715b8f,Chapagite,Stab_No_Loss
12/20/21 10:50,12/20/21 10:52,IP Address,*******,100,133,TRUE,12/20/21 10:52,R_3nqne5KFl3WpLtR,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c36c5a851707e0001cd533d,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c36c5a851707e0001cd533d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c26236cdb335fd85f150,Bricofly,Prop_Loss_2
12/20/21 10:51,12/20/21 10:53,IP Address,*******,100,137,TRUE,12/20/21 10:53,R_2b2eC5wmDPbpFIv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f4d3551f958ee9c51b2d54a,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,-2,-1,2,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4d3551f958ee9c51b2d54a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c289c2b64c649c31fe5b,Bricofly,Prop_Loss_1
12/20/21 10:50,12/20/21 10:53,IP Address,*******,100,179,TRUE,12/20/21 10:53,R_2TNbuBkCySrR2Op,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f3dd31899a9be204ea557f6,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5f3dd31899a9be204ea557f6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c27827e4c3abf9d25c38,Drol,Stab_Loss_1
12/20/21 10:52,12/20/21 10:54,IP Address,*******,100,142,TRUE,12/20/21 10:54,R_We8XFtC4odvRzGh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fd919b9e436422f4b7c8bc,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,-2,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fd919b9e436422f4b7c8bc,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c2cdad4283e06ededae3,Drol,Stab_Loss_1
12/20/21 10:52,12/20/21 10:54,IP Address,*******,100,113,TRUE,12/20/21 10:54,R_1nZQcq7HmO0xg31,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5eebdeac9b71f13bf1e8a61c,,,,,,,,3,0,0,-3,-3,-3,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eebdeac9b71f13bf1e8a61c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c2f489b9480c0fd36e10,Bricofly,Prop_No_Loss
12/20/21 10:52,12/20/21 10:55,IP Address,*******,100,151,TRUE,12/20/21 10:55,R_2wgVhozdLCHcS3v,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6109df88cffcd0c1cd4ed5b8,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,,,,,,,none,6109df88cffcd0c1cd4ed5b8,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c2d5ff4747af5ca4c1eb,Bricofly,Stab_Loss_2
12/20/21 10:51,12/20/21 10:55,IP Address,*******,100,209,TRUE,12/20/21 10:55,R_PFhkc8YuH8l6QYV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61081bcfbdc84d0081dcc656,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,-1,-3,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61081bcfbdc84d0081dcc656,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c2b38aaf07ad0cd2352d,Bricofly,Prop_Loss_2
12/20/21 10:54,12/20/21 10:55,IP Address,*******,100,70,TRUE,12/20/21 10:55,R_UuUiqTD0sA6NBPH,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,58e98b8c41b9a700018d580b,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,0,-2,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e98b8c41b9a700018d580b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c34a5908d3179818749c,Drol,Prop_Loss_2
12/20/21 10:54,12/20/21 10:55,IP Address,*******,100,74,TRUE,12/20/21 10:55,R_1pFhNLmchlS0c4M,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,560652a5e372c00011bd581a,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560652a5e372c00011bd581a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c35a12eba628e5501b27,Drol,Stab_Loss_1
12/20/21 10:54,12/20/21 10:55,IP Address,*******,100,71,TRUE,12/20/21 10:55,R_2zC72QIPmJQes3v,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5be681475b7ff700013be8be,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,3,3,3,-3,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be681475b7ff700013be8be,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c364ab6cb78df6d647c5,Chapagite,Prop_Loss_1
12/20/21 10:54,12/20/21 10:56,IP Address,*******,100,121,TRUE,12/20/21 10:56,R_3JefCimg3QlkPEd,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60197dd14bb8ca09a27e5c3b,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,-2,-2,-2,,60197dd14bb8ca09a27e5c3b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c36a6a3a2715dde0b9d8,Chapagite,Stab_Loss_2
12/20/21 10:54,12/20/21 10:57,IP Address,*******,100,177,TRUE,12/20/21 10:57,R_2dilQfB6xyH5YhS,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5caab3f119731a00190bbbcd,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5caab3f119731a00190bbbcd,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c346c2b64c649c31fe66,Bricofly,Stab_No_Loss
12/20/21 10:56,12/20/21 10:57,IP Address,*******,100,76,TRUE,12/20/21 10:58,R_3kaI7tuyXfj6OSN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6065f2714dc4d9d41d9d97f3,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,6065f2714dc4d9d41d9d97f3,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c3d037000826e271963a,Chapagite,Prop_Loss_2
12/20/21 10:56,12/20/21 10:58,IP Address,*******,100,107,TRUE,12/20/21 10:58,R_2Ybte3AUuRVgIu0,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6017c3b1a4e4aaa45656b73f,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-2,-2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017c3b1a4e4aaa45656b73f,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c3ca345d97e82e2133e5,Drol,Stab_No_Loss
12/20/21 10:56,12/20/21 10:58,IP Address,*******,100,106,TRUE,12/20/21 10:58,R_3O2HCHs5Ovt54Pd,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fdef62c67aaae4bf110ed5,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,-2,-2,-1,,,,,,,,,,,,,No,60fdef62c67aaae4bf110ed5,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c3deb726261bab119187,Drol,Stab_Loss_2
12/20/21 10:57,12/20/21 10:59,IP Address,*******,100,126,TRUE,12/20/21 10:59,R_33fD7wgf0aCpSb6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60d905d968d5d28e18ee58a1,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,2,3,3,-3,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d905d968d5d28e18ee58a1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c3ecd9ace1211690a987,Chapagite,Prop_Loss_1
12/20/21 10:57,12/20/21 10:59,IP Address,*******,100,147,TRUE,12/20/21 10:59,R_2a9R1kTdWq5o54S,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5cead89f7832f40018ca2245,,,,,,,,3,0,0,-3,-3,-3,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cead89f7832f40018ca2245,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c3f17f08b813ffddb0a2,Bricofly,Prop_No_Loss
